Temperature_c,Humidity,Wind_Speed_kmh,Pressure_millibars,Rain,Description
1.133333333,0.78,3.22,1026.43,1,Cold
12.22222222,0.74,17.1143,1008.04,1,Normal
17.77777778,0.96,10.9158,1008.99,1,Normal
17.9,0.75,11.0446,1010.4,1,Normal
24.99444444,0.5,11.1251,1017.75,1,Warm
11.67222222,0.8,3.1556,1013,1,Normal
17.78333333,0.75,3.4615,1008.73,1,Normal
-1.111111111,1,14.1358,1036.9,0,Cold
20,0.87,25.76,1005.4,1,Warm
5.55,0.84,10.4006,1019.09,1,Normal
25.99444444,0.34,28.5292,1015.68,1,Warm
-6.138888889,0.62,4.4919,1036.42,0,Cold
1.088888889,0.78,14.1519,1017.9,1,Cold
3.888888889,0.64,8.05,1002.2,1,Cold
17.85,0.69,15.6975,1008.15,1,Normal
27.10555556,0.54,9.4668,1010.53,1,Warm
28.95,0.38,2.4311,1010.75,1,Warm
7.8,0.43,3.5581,1023.97,1,Normal
22.84444444,0.48,20.0767,1023.48,1,Warm
-6.727777778,0.96,5.796,1012.12,0,Cold
3.888888889,0.92,12.88,1017,1,Cold
4.372222222,0.61,10.5455,1024.74,1,Cold
9.072222222,0.94,13.6367,1009.29,1,Normal
13.27777778,0.93,3.4615,1016.93,1,Normal
1.738888889,0.7,10.7387,1023.51,1,Cold
18.93333333,0.37,26.0337,1024.72,1,Warm
7.977777778,0.89,7.7602,1007.65,1,Normal
12.98333333,0.88,3.1878,1012.15,1,Normal
2.883333333,0.85,3.6386,1016.44,1,Cold
17.31666667,0.74,14.2163,1010.37,1,Normal
4.061111111,0.95,10.626,1023.6,1,Cold
12.75555556,0.96,24.4881,1007.96,1,Normal
23.63333333,0.34,34.293,1018.74,1,Warm
18.79444444,0.55,17.3397,1001.89,1,Normal
12.35,0.74,1.6744,1023.7,1,Normal
25.83333333,0.44,16.422,1008.03,1,Warm
12.86111111,0.69,4.4758,1023.29,1,Normal
13.81111111,0.72,22.218,0,1,Normal
20.94444444,0.92,8.7262,1015.53,1,Warm
3.794444444,0.9,12.397,1017.14,1,Cold
22.22222222,0.33,9.66,1019.1,1,Warm
-0.733333333,0.99,1.9642,1033.84,0,Cold
16.83888889,0.75,6.6332,1016.95,1,Normal
12.06666667,0.93,3.059,1018.69,1,Normal
2.655555556,0.82,15.4721,1023.17,1,Cold
17.24444444,0.67,15.778,1016.42,1,Normal
-5.988888889,0.92,9.5473,1026.29,0,Cold
4.222222222,0.93,3.1395,1024.36,1,Cold
31.16111111,0.38,7.889,1016.06,1,Warm
25,0.45,16.1,1018,1,Warm
-3.011111111,1,2.6082,1009.27,0,Cold
3.938888889,0.88,5.0393,1027.87,1,Cold
33.88888889,0.3,10.8997,1004.99,1,Warm
20.96111111,0.37,10.5938,1021.53,1,Warm
26.13888889,0.54,1.8193,1016.57,1,Warm
4.972222222,0.76,21.9604,1011.04,1,Normal
2.805555556,0.53,27.2895,1003.88,1,Cold
23.7,0.33,28.7546,1011.48,1,Warm
-4.861111111,0.92,0.1449,1005.59,0,Cold
13.91111111,0.73,28.9156,1002.99,1,Normal
4.838888889,0.94,2.0447,1033.89,1,Normal
7.466666667,0.72,9.7244,1009.99,1,Normal
30.88888889,0.29,3.4776,1014.04,1,Warm
17.26666667,0.43,14.6993,1014.62,1,Normal
19.97777778,0.46,39.2035,1008.51,1,Warm
3.227777778,0.89,3.0751,1022.64,1,Cold
26.12222222,0.47,13.7977,1007.66,1,Warm
11.08888889,0.56,5.1359,1015.83,1,Normal
6.55,1,3.1717,1009.72,1,Normal
10.07222222,0.41,13.9104,1029.83,1,Normal
13.89444444,0.93,3.0429,1014.1,1,Normal
7.533333333,0.77,3.3327,1024.57,1,Normal
8.938888889,0.36,13.6367,1015.8,1,Normal
17.5,0.71,5.5706,1013.42,1,Normal
13.79444444,0.77,5.1842,1013.95,1,Normal
23.03888889,0.54,11.4149,1015.62,1,Warm
32.08888889,0.38,15.0696,1011.05,1,Warm
28.91111111,0.37,5.152,1018.38,1,Warm
13.96111111,0.92,3.3327,1009.69,1,Normal
2.355555556,0.67,9.016,1028.78,1,Cold
12.77777778,0.9,25.76,1009.3,1,Normal
5.944444444,0.8,5.7155,1024.49,1,Normal
12,0.93,3.22,1021.05,1,Normal
16.03888889,0.47,24.5203,1013.41,1,Normal
7.777777778,0.58,22.6205,1016.07,1,Normal
15.88333333,0.74,3.9928,1020.73,1,Normal
15.00555556,0.87,11.27,1021.42,1,Normal
27.10555556,0.37,12.2682,1024.22,1,Warm
-3.888888889,0.92,12.88,1008.3,0,Cold
16.18333333,0.78,7.9695,1017,1,Normal
13.57777778,0.84,10.9963,1014.72,1,Normal
5,0.36,37.03,1009,1,Normal
20.13888889,0.83,3.3488,1014.63,1,Warm
18.95555556,0.81,5.9248,1017.67,1,Warm
23.88888889,0.71,11.27,1010.3,1,Warm
20,0.78,6.44,1008.7,1,Warm
7.755555556,0.86,6.6332,1022.34,1,Normal
14.00555556,0.88,5.0876,1018.92,1,Normal
2.783333333,0.96,3.864,1019.02,1,Cold
10.99444444,1,4.7012,1019.93,1,Normal
5.177777778,0.66,32.1517,1014.24,1,Normal
0.022222222,0.68,14.2807,1015.62,1,Cold
1.183333333,0.69,29.1732,1014.16,1,Cold
1.544444444,0.68,13.524,1019.14,1,Cold
8.216666667,0.74,14.6027,1012.98,1,Normal
13.68888889,0.48,16.8406,1017.75,1,Normal
10.98333333,0.78,9.982,1017.16,1,Normal
7.061111111,0.79,11.0446,1030.88,1,Normal
22.10555556,0.59,14.3129,1013.39,1,Warm
12.71111111,0.93,3.22,1018.52,1,Normal
15.99444444,0.44,16.4703,1027.55,1,Normal
17.17777778,0.52,17.0821,1025.77,1,Normal
15.97222222,0.88,24.9711,1012.97,1,Normal
2.177777778,0.92,9.4507,1003.65,1,Cold
12.12777778,1,8.8872,995.86,1,Normal
19.98333333,0.78,10.6099,1012.75,1,Warm
13.81666667,0.72,17.5007,1013.43,1,Normal
21.13888889,0.63,13.8782,1015.09,1,Warm
4.977777778,0.6,16.0356,1016.31,1,Normal
16.92222222,0.66,6.3756,1013.67,1,Normal
2.172222222,0.85,9.2575,1035.32,1,Cold
13.88888889,0.83,9.5634,1010.92,1,Normal
24.81111111,0.51,7.9856,1010.2,1,Warm
22.86111111,0.52,10.2074,1009.23,1,Warm
5.072222222,0.64,26.7743,1025.01,1,Normal
-1.111111111,0.75,27.0802,0,0,Cold
5.244444444,0.67,16.9855,1016.55,1,Normal
12.77777778,0.83,12.88,1010.5,1,Normal
22.66111111,0.62,20.286,1012.19,1,Warm
3.855555556,1,8.0178,1012.03,1,Cold
12.29444444,0.65,25.116,1028.62,1,Normal
25,0.5,12.7351,1018.24,1,Warm
22.75555556,0.57,12.397,1009.2,1,Warm
15.07222222,0.96,6.2951,1013.45,1,Normal
3.888888889,0.89,14.4739,1023.24,1,Cold
6.188888889,0.86,11.5437,1025.1,1,Normal
13.33333333,0.74,0,1016.4,1,Normal
-13.93333333,0.83,4.7978,1043.86,0,Cold
14.5,0.77,17.0499,1000.28,1,Normal
17.83333333,0.82,6.5527,1016.59,1,Normal
8.838888889,0.93,25.2448,1007.62,1,Normal
29.88333333,0.47,4.9588,1020.52,1,Warm
17.59444444,0.53,7.6797,1024.56,1,Normal
19.8,0.78,9.4507,1019.81,1,Warm
9.977777778,0.93,21.6545,1013.02,1,Normal
2.227777778,0.81,11.3827,1016.73,1,Cold
27.26666667,0.56,11.2378,1015.19,1,Warm
6.011111111,0.55,14.9247,1016.21,1,Normal
16.03888889,0.72,30.6222,1008.13,1,Normal
3.872222222,0.9,5.0554,998.82,1,Cold
27.31111111,0.39,6.8747,1017.66,1,Warm
16.05,0.81,7.7763,1014.97,1,Normal
2.016666667,0.85,3.1556,1025.67,1,Cold
29.88333333,0.4,9.3058,1011.89,1,Warm
13.00555556,0.66,13.7977,1014.83,1,Normal
6.111111111,0.96,6.3756,1011.59,1,Normal
20.28333333,0.87,6.4561,1010.14,1,Warm
24.84444444,0.65,10.8353,1009.54,1,Warm
11.40555556,0.63,13.0088,1020.87,1,Normal
-0.022222222,0.92,6.5849,1036.86,0,Cold
14.26111111,0.77,6.2951,1004.01,1,Normal
11.16111111,0.86,10.787,1017.38,1,Normal
10.66666667,0.86,13.7333,1012.47,1,Normal
16.97222222,0.68,18.3057,1019.78,1,Normal
30.02777778,0.52,4.7173,1011.58,1,Warm
0.066666667,0.99,17.0821,1017.29,1,Cold
14.95,0.73,2.9302,1022.66,1,Normal
17.82777778,0.57,8.1305,1012.43,1,Normal
27.73333333,0.4,11.3344,1010.17,1,Warm
13.95,0.41,9.3058,1023.99,1,Normal
10.03333333,0.58,4.7978,1018.7,1,Normal
7.244444444,0.93,12.3648,1005.7,1,Normal
-3.9,0.93,0.5957,1033.4,0,Cold
11.15555556,0.6,4.4436,1026.54,1,Normal
7.6,0.95,4.186,1024.88,1,Normal
8.855555556,0.89,9.1609,1005.94,1,Normal
33.96111111,0.28,14.5061,1011.62,1,Warm
20.82222222,0.8,1.9803,1017.22,1,Warm
27.68333333,0.54,3.0751,1016.61,1,Warm
17.15,0.67,17.3236,1014.24,1,Normal
12.38888889,0.79,10.8514,1021.44,1,Normal
12.80555556,0.95,3.3649,1021.89,1,Normal
4.972222222,0.64,28.7868,1014.91,1,Normal
6.655555556,0.93,6.4239,1014.62,1,Normal
20,0.61,3.22,1008.8,1,Warm
2.705555556,0.81,11.2056,1023.15,1,Cold
26.11111111,0.34,11.27,1022,1,Warm
-8.911111111,0.73,15.939,1009.67,0,Cold
-5.116666667,0.85,4.7173,1031.87,0,Cold
-0.005555556,0.82,14.007,1026.62,0,Cold
7.983333333,0.75,7.3416,1010.39,1,Normal
25.03888889,0.5,28.5292,1015.52,1,Warm
22.70555556,0.79,6.5044,1015.93,1,Warm
7.244444444,0.5,7.889,1025.77,1,Normal
7.205555556,1,3.8801,1010.78,1,Normal
2.711111111,0.62,19.9479,1004.18,1,Cold
8.988888889,0.83,13.8138,1005.3,1,Normal
17.38888889,0.74,6.5527,1013.89,1,Normal
19.88333333,0.64,10.6904,1009.21,1,Warm
-8.888888889,0.84,3.22,1033.6,0,Cold
8.911111111,1,20.3987,1000.4,1,Normal
5.522222222,0.94,13.4274,1012.92,1,Normal
16.96666667,0.97,0,1014.68,1,Normal
3.15,0.96,13.7172,1006.95,1,Cold
23.79444444,0.5,17.0821,1013.75,1,Warm
20.11666667,0.84,15.4882,1005.15,1,Warm
18.83888889,0.78,15.5687,1012.65,1,Warm
7.594444444,0.73,14.0392,1028.97,1,Normal
-6.094444444,0.84,6.6815,1008.68,0,Cold
11,0.81,23.2484,1014.47,1,Normal
17.78888889,0.77,16.6796,1020.92,1,Normal
10.95,0.8,14.0875,1011.3,1,Normal
22.86666667,0.53,7.8568,1019.78,1,Warm
28.63333333,0.49,13.5079,1009.64,1,Warm
7.116666667,0.51,16.9855,1022.67,1,Normal
3.772222222,0.65,21.7672,1013.73,1,Cold
7.35,0.73,14.6027,0,1,Normal
7.216666667,0.49,27.0319,1019.99,1,Normal
12.5,0.74,12.075,1013.47,1,Normal
0,0.85,12.88,1021.9,0,Cold
14.35555556,0.96,14.0714,1016.91,1,Normal
27.15,0.64,9.5312,1013.07,1,Warm
13.76666667,0.52,15.5687,1010.95,1,Normal
12.08333333,0.37,21.8316,1027.66,1,Normal
1.044444444,0.77,13.6206,1019.89,1,Cold
13.88888889,0.93,6.44,1011.2,1,Normal
19.94444444,0.78,20.0445,1013.95,1,Warm
2.222222222,0.92,11.27,1019.3,1,Cold
7.061111111,0.53,15.4238,1004.67,1,Normal
22.27222222,0.64,9.5473,1008.41,1,Warm
16.06111111,1,3.22,1012.73,1,Normal
17.73333333,0.61,4.6851,1030.29,1,Normal
19.81666667,0.85,20.0606,1010.29,1,Warm
-0.116666667,0.93,3.0107,1019.48,0,Cold
11.03888889,0.92,3.0268,1007.47,1,Normal
11.17222222,0.93,6.4239,1015.2,1,Normal
27.22222222,0.51,16.1,1005.5,1,Warm
16.08888889,0.57,26.2752,1020.3,1,Normal
29.86666667,0.41,11.1734,1023.49,1,Warm
13.92222222,0.72,13.5401,1020.6,1,Normal
26.53333333,0.44,6.4239,1016.97,1,Warm
11.66666667,0.71,5.7638,1019.81,1,Normal
1.3,0.84,14.4095,1029.47,1,Cold
21.04444444,0.85,6.4239,1007.3,1,Warm
22.77777778,0.34,8.05,1018.8,1,Warm
-1.738888889,0.93,5.8443,1035.7,0,Cold
2.966666667,0.49,10.6582,1026.24,1,Cold
19.44444444,0.9,0,1013.3,1,Warm
9.861111111,0.55,11.1734,1018.93,1,Normal
2.194444444,0.73,11.27,1028.07,1,Cold
11.41666667,0.48,33.6973,1005.6,1,Normal
0,0.82,20.93,1015.4,0,Cold
28.86111111,0.36,12.0589,1012.86,1,Warm
22.09444444,0.76,6.3112,1013.21,1,Warm
0.077777778,0.93,6.9391,996.9,1,Cold
20.17777778,0.58,21.252,1014.71,1,Warm
17.24444444,0.57,10.6743,1005.78,1,Normal
5.972222222,1,11.0124,1013.06,1,Normal
12.88333333,0.91,13.7977,1018.84,1,Normal
25.97222222,0.44,7.4704,1016.43,1,Warm
18.62777778,0.93,17.2592,1011.39,1,Normal
12.73333333,0.9,8.3881,1004.43,1,Normal
15.90555556,0.73,22.6366,1015.15,1,Normal
7.155555556,0.73,30.3807,987.38,1,Normal
-5.588888889,0.89,10.8997,1036.3,0,Cold
11.37222222,0.8,6.1341,1019.26,1,Normal
9.977777778,0.87,0.5957,1004.74,1,Normal
22.23333333,0.76,5.7155,1014.39,1,Warm
-2.733333333,0.88,14.329,1017.57,0,Cold
21.11111111,0.53,8.05,1016.6,1,Warm
-0.083333333,0.94,9.6117,1020.27,0,Cold
10.05,0.93,7.9051,1013.61,1,Normal
21.18888889,0.63,1.5295,1014.38,1,Warm
27.33333333,0.43,12.9605,1010.47,1,Warm
9.716666667,0.67,16.4703,1023.45,1,Normal
12.77777778,0.41,41.86,1007.1,1,Normal
15.63333333,0.84,10.1591,1011.5,1,Normal
35,0.33,17.0338,0,1,Warm
17.62777778,0.93,10.5616,1015.67,1,Normal
21.10555556,0.43,14.7315,1019.04,1,Warm
9.844444444,0.66,22.218,1013.27,1,Normal
16.01111111,0.87,4.9588,0,1,Normal
7.733333333,0.73,6.6815,1012.68,1,Normal
12.87222222,0.91,6.5849,1012.53,1,Normal
10,0.71,11.27,1016,1,Normal
13.22777778,0.78,3.5581,1020.99,1,Normal
15.47222222,0.68,6.5205,1017.33,1,Normal
16.11666667,0.87,6.44,1016.19,1,Normal
2.055555556,0.85,12.3487,1024.12,1,Cold
21.15555556,0.72,25.1804,1008.04,1,Warm
11.13888889,0.93,20.9461,1010.48,1,Normal
12.55555556,0.68,11.0768,1020.23,1,Normal
8.866666667,0.93,4.6046,1021.16,1,Normal
-0.994444444,0.76,8.7906,1032.89,0,Cold
17.60555556,0.75,3.2683,1016,1,Normal
0.05,0.91,7.8246,0,1,Cold
11.10555556,0.83,11.0446,1014.99,1,Normal
25.17222222,0.61,6.2951,1016.89,1,Warm
-0.072222222,0.9,11.2056,1024.94,0,Cold
3.333333333,0.89,11.27,1004.7,1,Cold
4.788888889,0.65,3.4776,1016.91,1,Normal
-5.461111111,0.92,4.7495,1021.22,0,Cold
12.2,0.9,3.22,1015.81,1,Normal
32.73333333,0.41,14.1519,1017.48,1,Warm
1.116666667,0.85,13.9426,1005.36,1,Cold
28.03888889,0.62,7.406,1009.66,1,Warm
7.788888889,0.81,13.7977,1010.02,1,Normal
12.95555556,0.62,5.0554,1021.47,1,Normal
8.333333333,0.92,6.6654,1018.69,1,Normal
3.611111111,0.88,18.5472,1009.05,1,Cold
14.49444444,0.88,6.4078,1016.55,1,Normal
19.92777778,0.69,12.3326,1015.1,1,Warm
-4.05,0.85,12.4131,1023.79,0,Cold
10.99444444,0.64,17.1143,1004.91,1,Normal
3.772222222,0.43,11.0768,1018.09,1,Cold
3.183333333,0.85,12.0589,1027.96,1,Cold
0.022222222,0.93,11.1895,1003.32,1,Cold
6.088888889,1,3.1717,1016.62,1,Normal
11.66666667,0.96,17.4846,1003.29,1,Normal
17.77777778,0.73,17.549,1015.13,1,Normal
24.97222222,0.53,14.3129,1017.2,1,Warm
12.45555556,0.68,14.9891,1010.12,1,Normal
26.15555556,0.57,17.1948,1010.98,1,Warm
17.70555556,0.8,13.041,1011.86,1,Normal
17.2,0.86,3.6708,1016.47,1,Normal
22.48333333,0.5,5.152,1011.7,1,Warm
26.15555556,0.65,14.0392,1014.39,1,Warm
21.66666667,0.53,11.1734,1010.12,1,Warm
20.99444444,0.85,6.1824,1018.11,1,Warm
1.016666667,0.78,28.4809,1012.71,1,Cold
21.94444444,0.7,3.4615,1013.34,1,Warm
17.85,0.83,9.6117,1015.52,1,Normal
22.7,0.45,11.0929,1014.74,1,Warm
9.283333333,0.94,6.0375,1015.44,1,Normal
11.66111111,0.66,10.626,1025,1,Normal
5.955555556,0.59,32.1195,1018.96,1,Normal
1.038888889,0.58,12.5741,1019.27,1,Cold
32.06111111,0.38,9.5634,1017.09,1,Warm
5.1,0.86,7.8729,0,1,Normal
33.83333333,0.37,6.6493,1010.35,1,Warm
7.033333333,0.65,16.1322,1018,1,Normal
6.622222222,0.96,6.1502,1016.83,1,Normal
-4.927777778,0.63,7.9373,1033.77,0,Cold
20.90555556,0.79,8.4203,1015.61,1,Warm
14.93333333,0.6,9.5795,1014.08,1,Normal
17.17777778,0.93,11.0929,1013.41,1,Normal
4.444444444,0.92,32.2,1008.5,1,Cold
8.333333333,0.71,0,1017.6,1,Normal
17.77777778,0.7,3.22,1014.6,1,Normal
20,0.21,14.49,1032.2,1,Warm
12.38333333,0.49,20.2216,1005.2,1,Normal
14.87777778,0.77,8.9677,1020.96,1,Normal
-2.822222222,0.99,15.6492,1020.69,0,Cold
17.34444444,0.92,8.6779,1009.84,1,Normal
16.06111111,0.55,15.1018,1019.01,1,Normal
21.06111111,0.36,4.1055,1022.17,1,Warm
4.75,0.96,11.0285,1006.65,1,Normal
11.11111111,0.8,17.71,991.1,1,Normal
11.94444444,0.44,21.6706,1023.42,1,Normal
3.822222222,0.92,9.2575,1018.32,1,Cold
9.872222222,0.94,21.4935,999.11,1,Normal
12.17777778,0.71,9.5312,997.88,1,Normal
-2.2,0.86,6.3756,1020.06,0,Cold
17.10555556,0.31,39.7509,1011.33,1,Normal
17.77777778,0.6,25.76,1009.1,1,Normal
5.15,0.83,13.0088,1019.64,1,Normal
27.73333333,0.34,14.3451,1019.85,1,Warm
-3.822222222,0.92,4.669,1023.5,0,Cold
11.13888889,0.92,3.6064,1020.77,1,Normal
3,0.96,4.2826,1014.98,1,Cold
22.17777778,0.55,14.2968,1016.3,1,Warm
20.12222222,0.2,8.0661,1024.52,1,Warm
-3.033333333,0.91,3.0429,1028.26,0,Cold
36.13333333,0.24,9.2092,1014.17,1,Warm
19.32777778,0.66,3.0912,1012.81,1,Warm
27.88888889,0.62,3.6869,1016.34,1,Warm
8.911111111,1,9.2253,1019.66,1,Normal
11.36111111,0.81,6.2629,1025.95,1,Normal
-2.038888889,0.99,7.889,1019.8,0,Cold
27.4,0.55,11.4954,1013.15,1,Warm
6.911111111,0.68,18.8853,1025.22,1,Normal
-1.15,0.93,8.3237,1027.96,0,Cold
6.266666667,1,6.2468,1015.31,1,Normal
9.4,0.89,27.7081,1009.11,1,Normal
4.977777778,0.86,23.7636,994.29,1,Normal
14.97777778,0.55,10.8192,1015.88,1,Normal
14.92777778,0.39,11.3183,1018.2,1,Normal
2.777777778,0.76,11.27,1014.6,1,Cold
1.183333333,0.59,20.8656,1025.57,1,Cold
27.11666667,0.51,11.4954,1016.31,1,Warm
17.6,0.61,9.1126,1016.97,1,Normal
16.65,0.99,5.2164,1014.07,1,Normal
2.777777778,0.76,25.76,1019.6,1,Cold
15,0.2,12.6546,1024.23,1,Normal
21.33333333,0.35,10.8192,1007.36,1,Warm
-4.544444444,0.99,4.9266,1029.58,0,Cold
17.22222222,0.63,0,1020.9,1,Normal
0.655555556,0.96,3.5098,1011.89,1,Cold
3.988888889,0.92,12.6063,0,1,Cold
-5.783333333,0.87,5.957,1014.42,0,Cold
29.04444444,0.62,9.5151,1013.86,1,Warm
7.755555556,0.9,10.7548,1024.73,1,Normal
19.91111111,0.84,15.4721,1020.35,1,Warm
8.894444444,0.93,4.83,1019.92,1,Normal
3.888888889,0.42,12.88,1024.8,1,Cold
18.72777778,0.55,0,1017.6,1,Normal
21.15555556,0.68,14.0392,1013.13,1,Warm
13.81666667,0.33,43.4861,1012.73,1,Normal
18.19444444,0.97,12.1555,1015.45,1,Normal
-7.644444444,0.84,10.5938,1036.48,0,Cold
-0.672222222,0.76,17.4363,1011.26,0,Cold
6.127777778,0.8,9.4507,1018.45,1,Normal
2.172222222,0.93,8.4042,1008.41,1,Cold
14.02777778,0.72,7.1967,1023.43,1,Normal
7.183333333,0.8,25.1643,1011.19,1,Normal
-1.155555556,1,7.8246,1027.77,0,Cold
7.888888889,0.95,8.7745,1018.86,1,Normal
-8.4,0.92,5.9892,1026.19,0,Cold
18.75,0.84,11.109,1011.04,1,Normal
16.58888889,0.59,16.5508,1018.34,1,Normal
11.42222222,0.95,6.1985,1019.05,1,Normal
22.12222222,0.33,16.1644,0,1,Warm
16.13888889,0.72,15.456,1022.15,1,Normal
-0.022222222,0.84,22.8137,1018,0,Cold
22.77777778,0.73,4.83,1006.4,1,Warm
3.772222222,0.92,22.3307,1004.09,1,Cold
4.861111111,0.77,14.3129,1001.35,1,Normal
24.72777778,0.55,19.9479,1014.46,1,Warm
24.39444444,0.72,7.1484,1011.42,1,Warm
0.972222222,0.85,13.5079,1012.37,1,Cold
21.35555556,0.7,12.3487,1015.65,1,Warm
20.44444444,0.93,3.22,1015.03,1,Warm
2.3,0.99,14.8281,998.26,1,Cold
5.955555556,0.69,6.1985,1019.69,1,Normal
14.39444444,0.93,3.2039,1014.09,1,Normal
5.972222222,0.71,0.6118,1022.81,1,Normal
5.394444444,0.9,10.4006,1004.15,1,Normal
22.11111111,0.9,3.22,1013.44,1,Warm
32.02222222,0.59,13.5723,1014.16,1,Warm
25.04444444,0.58,11.1412,1015.7,1,Warm
10.57777778,0.8,6.1663,1013.12,1,Normal
15.23888889,0.93,6.2146,1016.17,1,Normal
12.77777778,0.9,9.66,1019.3,1,Normal
6.2,0.87,10.4811,1023.38,1,Normal
22.77777778,0.5,11.3344,1016.29,1,Warm
2.777777778,0.89,11.27,1001.7,1,Cold
6.005555556,0.93,22.7654,1020.02,1,Normal
7.916666667,0.96,3.9123,1029.4,1,Normal
17.17222222,0.41,15.8746,1016.36,1,Normal
17.46666667,0.5,8.8711,1016.61,1,Normal
25.86111111,0.76,15.1984,1014.46,1,Warm
17.29444444,0.51,8.7906,1004.82,1,Normal
11.44444444,0.66,10.0303,1026.62,1,Normal
22.53333333,0.67,12.8961,1009.79,1,Warm
21.11111111,0.68,20.93,1004,1,Warm
11.02777778,0.86,7.9695,1022.84,1,Normal
12.77777778,0.86,3.22,1019.4,1,Normal
7.783333333,0.72,11.1412,1027.85,1,Normal
-4.394444444,0.79,6.3756,1013.18,0,Cold
19.16666667,0.72,3.1717,1017.77,1,Warm
21.13333333,0.41,6.923,1005.71,1,Warm
2.083333333,0.99,8.9355,1026.89,1,Cold
18.2,0.76,6.279,1019.85,1,Normal
16.51666667,0.94,9.8854,1009.16,1,Normal
12.38333333,0.87,7.9373,1018.62,1,Normal
-7.172222222,0.88,3.1234,1038.24,0,Cold
7.2,0.49,11.8657,1025.25,1,Normal
1.161111111,0.85,3.3166,0,1,Cold
19.93333333,0.68,7.7924,1010.4,1,Warm
3.861111111,0.82,13.8782,1018.12,1,Cold
9.883333333,0.93,14.9247,1004.79,1,Normal
10.14444444,0.7,13.9587,1022.02,1,Normal
17.04444444,0.48,16.4059,1016.77,1,Normal
11.01666667,0.8,14.1841,1020.14,1,Normal
12.68888889,0.93,30.59,989.99,1,Normal
-0.155555556,0.86,6.4239,1021.05,0,Cold
20.95,0.74,14.007,1015.11,1,Warm
2.827777778,0.96,23.2645,1027.67,1,Cold
10.65,0.96,3.5742,1021.98,1,Normal
19.02777778,0.42,1.6744,1017.27,1,Warm
27.42222222,0.64,1.4007,1015.37,1,Warm
27.77777778,0.43,4.4597,1011.76,1,Warm
13.84444444,0.96,6.5044,1017.02,1,Normal
-0.133333333,0.93,16.422,1011.77,0,Cold
1.716666667,0.96,3.1717,1032.03,1,Cold
24.86111111,0.5,10.8675,1019.05,1,Warm
25.11666667,0.53,15.8263,1021.79,1,Warm
-4.494444444,0.74,17.2109,1023.92,0,Cold
1.205555556,0.85,15.9068,1014.08,1,Cold
7.661111111,0.96,13.4113,1020.12,1,Normal
7.2,0.8,12.2682,1014.17,1,Normal
0.9,0.86,3.1073,1031.01,1,Cold
15,0.44,9.66,1016.7,1,Normal
22.05555556,0.57,8.3559,1014.78,1,Warm
21.11111111,0.81,9.8371,0,1,Warm
14.66111111,0.64,9.7727,1022.42,1,Normal
21.96111111,0.55,12.1072,1008.91,1,Warm
14.06666667,0.47,24.0695,1024.85,1,Normal
2.755555556,0.96,11.0124,1020.41,1,Cold
2.75,1,8.1305,0,1,Cold
9.277777778,0.68,28.0623,1006.67,1,Normal
23.12222222,0.8,2.9302,1016.53,1,Warm
12.22222222,0.8,26.5972,1016.8,1,Normal
16.36666667,0.87,13.6206,1012.95,1,Normal
3.677777778,0.92,12.4614,997.96,1,Cold
9.233333333,0.6,13.5079,1006.93,1,Normal
2.016666667,0.8,11.0768,1016.31,1,Cold
-1.716666667,1,14.4256,1004.46,0,Cold
17.73333333,0.97,6.4561,1013.95,1,Normal
20.07222222,0.49,7.8246,1015.43,1,Warm
4.511111111,0.63,17.3075,1014.53,1,Cold
19.95,0.93,3.1878,1014.02,1,Warm
-4.905555556,0.84,7.8729,1018.02,0,Cold
15.95555556,0.52,15.4399,1027.27,1,Normal
-1.161111111,0.95,8.9999,1020.59,0,Cold
18.88888889,0.67,1.7227,1019.14,1,Warm
19.85,0.84,1.61,1017.32,1,Warm
10.48333333,0.89,3.1234,1014.32,1,Normal
8.327777778,0.77,13.7172,1019.27,1,Normal
18.47777778,0.84,13.0249,1001.73,1,Normal
1.477777778,0.92,5.7477,1012.2,1,Cold
13.88888889,0.56,7.3577,1024.02,1,Normal
19.12777778,0.72,22.5883,1014.04,1,Warm
17.58888889,0.54,4.6046,1002,1,Normal
0.983333333,0.92,4.7173,1024.14,1,Cold
16.02777778,0.78,1.61,1015.06,1,Normal
21.05,0.3,8.855,1022.52,1,Warm
27.24444444,0.34,20.5436,1015.72,1,Warm
2.85,1,3.3971,1035.5,1,Cold
7.222222222,0.76,6.44,1018.8,1,Normal
-0.094444444,0.82,13.5562,1021.84,0,Cold
13.12222222,0.49,16.5991,1011.75,1,Normal
4.766666667,0.83,9.5151,1018.69,1,Normal
0.494444444,0.92,6.5527,1024.19,1,Cold
20.09444444,0.64,14.168,1015.2,1,Warm
-2.177777778,0.87,3.9606,1002.3,0,Cold
1.111111111,0.85,9.66,1016.8,1,Cold
4.916666667,0.83,11.0285,1019.35,1,Normal
11.71666667,0.81,11.3022,1016.14,1,Normal
32.38333333,0.57,7.7119,1012.56,1,Warm
6.061111111,0.99,9.8532,1015.26,1,Normal
-5,0.85,4.9266,1025.79,0,Cold
6.25,0.79,8.1305,1024.31,1,Normal
17.64444444,0.61,7.8568,1027.34,1,Normal
11.08888889,0.78,23.345,1010.38,1,Normal
17.66666667,0.79,20.2377,1019.43,1,Normal
12.04444444,0.81,9.5634,1024.08,1,Normal
17.80555556,0.44,6.8425,1018,1,Normal
2.472222222,0.9,7.889,1006.4,1,Cold
16.16666667,0.84,13.7494,1014.46,1,Normal
